Date,SWK ,SNA ,WMT ,ADM ,GWW ,MAS ,ADP ,PCAR ,FDX ,AIG ,WBA ,VFC ,TXT ,INTC ,TGT ,MMM ,TAP ,NEE ,WFC ,DUK ,DIS ,LNC ,CI ,BAC ,AXP ,IFF ,JPM ,WMB ,HPQ ,GPC ,JNJ ,BAX ,BDX ,LLY ,MCD ,NEM ,CLX ,GIS ,CSX ,CMI ,SLB ,EMR ,SHW ,ABT ,HON ,PPG ,XEL ,PG ,IBM ,PFE ,XOM ,GD ,HAL ,F ,EXC ,PEG ,PEP ,BA ,ETR ,CL ,BMY ,UNP ,CPB ,CAT ,KR ,CVX ,KMB ,SO ,KO ,COP ,IP ,SEE ,CVS ,DE ,MRK ,NSC ,AEP ,DTE ,EIX ,MO ,HSY ,TMO ,MTB ,MKC ,TRV ,MU ,NKE ,PH ,DOV ,CNP ,NOC ,PKI ,NUE ,APD ,BALL ,HAS ,LMT ,HES ,PHM ,LOW ,^NYA
1993-08-01,0.018181827,-0.034482704,0.014778375,0.027659755,0.00890853,0.102850356,-0.020099995,0.020242375,0.132701086,0.054422782,0.033222995,0.04545443,0.080378088,0.230855787,-0.032727029,0.044047796,0.033112292,0.006389982,0.009523958,-0.002941618,0.048261589,0.180746993,0.099787511,0.022332405,0.004202476,0.010940952,-0.015151256,0.050772875,0.029514003,0.024054764,0.11643916,0.009434168,0.038869751,0.029490487,0.043689069,-0.129309884,0.013327951,0.035901747,0.046052876,0.03271019,0.058938426,0.056034776,0.070865662,0.046912952,0.065954449,-0.019854695,0.075056421,-0.00156351,0.028089643,0.058824201,-0.003809579,0.055965714,0.025235672,-0.025788314,0.035714566,0.024910792,0.053511515,0.006349737,0.067339895,0.019087547,0.027459885,0.041256877,0.108103244,0.087044329,0.165517442,0.053748133,0.045333636,0.086823057,0.002889796,0.065040605,0.02156872,0.123762307,0.024845879,0.145383057,0.040816325,0.081237803,0.009772319,0,0.020304244,0.034482681,0.089887875,0.120267637,-0.047945434,0.011429221,0.067350508,0.18941488,-0.042222281,0.092369371,0.117333285,0.024456304,-0.074766084,0.033248951,0.069219435,0.080745397,0.063560138,0.016778322,-0.057728071,0.060150686,0.149999982,0.065328763,0.04376592
1993-09-01,-0.014880539,-0.080502749,-0.042505049,-0.026138141,-0.049959706,0.015999573,0.030769059,-0.015840416,0.035564869,0.013958987,-0.034897057,-0.04076125,0.017505524,0.101168031,0.043721599,-0.054347789,0.083257631,0.01589537,0.049046713,0.035011335,-0.03821639,0.002680444,0.003861133,0.008263006,0.103845825,-0.120129559,0.107692576,0.063573117,-0.077571338,0.013842642,-0.026810038,-0.168224224,0.023809052,0.055665045,-0.032993325,-0.059107137,0.016667063,-0.035999916,-0.018676304,-0.014474733,-0.00660745,-0.033057209,0.062834228,0.052884569,-0.021208931,-0.031132737,-0.018518741,-0.018087455,-0.076524664,-0.048840783,0.013178535,-0.028985793,-0.080477618,0.083333674,0.019280553,-0.024305327,-0.003174332,-0.025277669,-0.011712966,0.012018742,0.004454064,-0.056604043,-0.025316191,-0.039513617,-0.047337327,0.092331632,0,0.011235679,-0.025936766,0.040004058,-0.068573116,0.030837288,-0.063829503,-0.006861136,-0.035294157,-0.015946919,0.009381983,-0.038462136,-0.069651554,-0.058974487,0.034869839,0.012482477,0.016158408,-0.01694959,0,0.023419312,-0.164733265,0.010837984,0.045241121,0.005788731,-0.043460985,-0.160256501,0.184573157,-0.109195679,-0.030522169,0.041281295,0.01231989,0.002363659,0.013377887,0.12812513,-0.00652954
1993-10-01,0.050701597,0.035830968,0.071065528,0.027932972,0.018647808,-0.003936806,0.065013306,0.093116857,0.090909084,-0.082802007,0.137123114,-0.095561209,-0.033555209,-0.106007274,0.007246364,0.008505112,0,0.003174884,-0.067873254,0.008645416,0.13907287,-0.026737383,0.045151505,-0.094660805,-0.101045311,0.07473805,-0.10172772,-0.055665947,0.080711632,0.009999966,0.069841223,0.083157093,0.014652305,0.082500098,0.110843326,0.105540714,-0.007025745,0.06224069,0.043478582,0.168453149,-0.052532921,-0.025477742,0.013888697,0.036529764,-0.01715284,0.068965274,-0.029847592,0.14210459,0.095237687,0.046218577,-0.001908674,0.180676607,-0.141414072,0.119908462,-0.045801545,-0.028127069,0.010514632,-0.022801734,0.006451893,0.116389834,0.05738808,0.018147342,0.081168655,0.158227449,-0.024844748,-0.007672776,0.06287473,-0.002777991,0.043075206,-0.044444922,-0.012448228,0.021367487,-0.045454541,0.075249303,0.053973979,-0.029304395,0,-0.007570722,-0.082829969,0.187662679,0.062655605,-0.037401728,0.023090606,0.091696418,0.036619144,-0.130434833,0.22030144,0.003662663,0.05504556,0.037533023,-0.0106763,0.099237092,0.010137451,0.083853081,-0.141078647,-0.076189926,0.084646049,0.002879087,0.014858261,0.033241356,0.023689794
1993-11-01,-0.092753662,-0.044025045,0.08530766,-0.032608548,0.070938579,0.080796094,0.032787592,-0.007406949,0.059259358,-0.043056221,-0.041176309,0.100947062,-0.01342311,-0.026900715,0.026978404,0.05060256,-0.167664403,-0.060126804,-0.11165043,-0.040000125,-0.07114862,-0.036057059,-0.057727991,0.010724599,-0.020207379,0.009217166,-0.040498659,-0.086315732,0.001698328,-0.009900957,0.035608117,-0.010471398,-0.105263116,0.060046204,0.01735281,-0.009546073,-0.01050601,-0.043365371,0.024691221,-0.009174409,-0.08910857,-0.015249924,-0.095890964,0.037492801,-0.006980634,0.014337283,-0.047887521,0.052237532,0.171195978,0.068272089,-0.040152992,-0.054193802,-0.031372397,-0.011507449,-0.100000308,-0.037174145,0.018987471,0.030000893,-0.054487124,0.014823059,0.016984889,0.003953081,0.027693734,-0.054279227,-0.050955618,-0.104381248,0.024212867,-0.023950052,-0.031700752,-0.116278637,0.121848466,-0.0669454,-0.01544896,-0.082524597,0.066148222,0.022642384,-0.061688406,-0.04089223,-0.035502833,0.041859964,-0.040094015,-0.058282297,-0.031249676,-0.015872803,-0.053333521,-0.026315707,-0.01033649,0.051095167,0.030434379,-0.062015193,0.093525219,-0.006614073,-0.034562626,0.056886098,0.111110508,0.058418881,0.018148354,-0.120283116,-0.03583072,0.101064876,-0.010339892
1993-12-01,0.147286975,0.003772774,-0.125688546,0.023583664,-0.013866781,0.08823547,0.002266964,-0.082515091,-0.008741489,0.020047196,0.007308699,0.057306698,0.056689253,0.008130643,-0.061336046,0.005636974,-0.050994969,0.071770737,0.072445818,0.020886944,0.068965267,0,-0.007905202,0.049112915,-0.015935797,0.038812509,0.042208028,-0.09449968,0.071185638,0.003333613,0.034892561,0.031745894,0.051471196,0.046185896,-0.02584439,0.113839713,0.043269787,0,-0.008241485,0.140583389,0.028260777,0.07370163,0.087160731,0.012821095,0.115135998,0.080672111,0.020709989,0.004405515,0.054155306,0.044449372,0.017310398,0.024999375,0.04035988,0.061728467,0.093907505,-0.01158378,0.015528231,0.127280848,-0.011951084,0.05274269,-0.027139507,-0.013779555,-0.035293794,0.043987023,0.080537175,0.041353305,-0.018912675,0.020230596,0.079880431,0.026455807,0.02186113,0.134528633,-0.009146025,0.044091798,0.003649287,0.048184173,0.044679909,-0.069767218,-0.018405002,-0.006696476,-0.03135893,0.094462504,0.012725056,0.059139278,0.01267612,0.006520633,-0.033941945,0.055480838,0.029287273,0.066028881,-0.005117537,0.035211469,0.01193311,0.00283285,0.063848342,-0.056886751,-0.019299407,-0.032170943,-0.020269826,0.160975496,0.025595763
1994-01-01,-0.011236054,0.132013513,0.059999335,0.164835406,0.089130554,0.050675614,-0.049800305,0.0000679,0.072310175,0.055555493,-0.042813403,0.012743172,0.020774959,0.052418777,-0.013132645,-0.013793541,-0.023077572,-0.057507903,0.082050864,-0.008850287,0.108504496,-0.02298875,0.114910818,0.035713923,0.056679277,0.006081016,-0.006281208,0.071794908,0.082634377,0.037321177,-0.055710431,-0.015106951,0.03704717,0.008421203,0.06578939,-0.069413608,-0.048388311,-0.022633144,0.120610441,0.027907612,0.009371093,0.016597261,-0.045454126,-0.004219757,-0.004747065,0.039538999,0.026429579,0.043859701,0,-0.063405897,0.053465734,-0.001355074,0.011764823,0.038759305,-0.045455272,0.005045642,-0.0082534,0,0.034722291,-0.044088429,-0.006438032,0.050636035,-0.054877368,0.169944734,0.105589372,0.071736192,0.105354345,-0.014164448,-0.084034193,0.017240777,0.108856557,-0.023715286,-0.021539041,0.09543109,0.070635499,0.044326423,-0.026936063,0.003716759,-0.008234288,0.095866171,-0.01530588,0.020833364,0.019538358,-0.071348907,-0.008938617,0.255376393,0.24739987,0.013244577,-0.018518058,-0.04199476,0.040133765,0.03401356,0.114083965,0.127104369,-0.128098827,-0.072413054,-0.049451242,0.078376462,-0.039811772,0.025209813,0.023966615
1994-02-01,-0.022727301,0.020407613,0.070755294,-0.032109957,-0.01197664,-0.092292718,-0.021480044,-0.033631086,-0.014802555,-0.052631522,0.038339101,0.099729746,-0.019027163,0.054450618,0.087452383,-0.017482,0.173228825,-0.081355757,-0.102556705,-0.080356692,0.017335557,-0.03220922,-0.0524413,-0.036945267,-0.096129817,-0.019802097,-0.05696199,-0.057415858,0.063050037,-0.019355198,-0.053096675,-0.042105135,0.064406433,-0.075155973,-0.002057772,0.011654778,0.042858852,-0.055987641,-0.040872482,-0.115385401,-0.042104908,0.051020847,0.032966536,-0.058177086,-0.028617415,-0.026942031,-0.054440812,-0.028328243,-0.064159169,-0.102514404,-0.024436622,0.018875111,-0.027131591,-0.067233216,-0.06926397,-0.039525833,-0.030959343,0.080925119,-0.107382392,0.098822948,-0.033240893,-0.086042701,0.094570726,0.054821054,0.084270472,-0.07228911,-0.028571377,-0.054597295,0.042813992,-0.071504788,-0.033277973,-0.048582892,-0.015865854,0.048137578,-0.113013575,-0.056572348,-0.083045097,-0.050632778,-0.076922893,-0.070539354,0.062176071,-0.037901208,-0.054006345,-0.054944974,-0.059405605,0.214132673,0.035000798,-0.07516335,0.027252856,-0.115067934,0.035369286,-0.012158948,-0.019068195,-0.040302273,-0.042654255,0.050140169,0.011561142,-0.043814558,-0.025179953,0.085593124,-0.017118158
1994-03-01,-0.084302162,-0.079780603,-0.088105839,-0.063414464,0.029220958,-0.103202923,0,-0.13060101,-0.106844831,-0.040222878,-0.01415071,-0.019607629,-0.068965651,-0.018181631,0.027568216,-0.052779882,-0.012534288,-0.004178737,0.015957479,-0.053708499,-0.12499997,-0.012270276,-0.093511988,-0.055022793,-0.051281952,-0.016834842,-0.023489805,-0.017083849,-0.093792627,-0.078947248,-0.053416444,-0.005494629,-0.044585746,-0.089617219,-0.060193747,0.060662628,-0.060889852,0,-0.063552669,0.010101327,-0.065495365,-0.072069745,-0.092113169,-0.036199248,-0.043900459,-0.024307251,-0.009090782,-0.069565396,0.037965573,-0.061853706,-0.020300291,-0.089812708,-0.060530136,-0.05432617,0.053441754,-0.082304472,-0.063897782,-0.042496472,-0.033234933,-0.111324373,-0.067872877,-0.050208467,-0.053412497,0.03690876,-0.010362973,0.009274272,-0.035424918,-0.063282645,-0.04692074,-0.018433022,-0.059954289,-0.042553386,-0.016129029,0,-0.081081047,-0.063405681,-0.055908458,-0.057778354,-0.083333333,-0.09598237,-0.089754763,-0.057575428,0.029559992,0.011627598,-0.064661742,0.174603311,0.024155012,0.006968662,-0.01874142,-0.10584062,0.000690102,-0.120805412,0.047516201,-0.062991933,0.020547377,-0.0141844,-0.013041317,-0.035040206,-0.143911816,-0.024575674,-0.039747894
1994-04-01,-0.001366638,-0.046874748,-0.022689246,-0.041666381,-0.015747846,-0.095237936,0.007263841,0.064676557,0.140186807,0.013373198,0.047022284,0.00892412,-0.017166417,-0.096296096,0.082191147,-0.010101067,0.027586354,0.067924659,0.078534019,0.013840545,0.011905302,-0.052794797,-0.003035041,0.142077552,0.067568154,0.007556842,-0.034657331,0.07291682,-0.020120875,0.025680547,0.096026918,0.022284277,0.035165649,-0.012531455,0.054945953,-0.099459539,0.007481544,-0.071910144,-0.050304865,-0.121827609,0.040188645,-0.018948506,-0.011764097,0.065727932,-0.054794963,0.018487811,0.027521963,0.063084075,0.052631257,0.092593008,0,-0.045655033,0.012819744,-0.006383161,0.031531453,0.045491914,0.000800977,0.011236603,-0.035432712,0.012958755,0.06108404,0.0467437,-0.012216675,-0.02224707,-0.047120402,0.059523584,0.037825194,0.026315593,0.047622483,0.173708859,-0.038674013,0.035555816,0.042622983,-0.086618363,0.004588362,-0.011605723,0.056911116,0.037288801,-0.003736318,0.089973902,-0.037735944,-0.025723673,0.00089833,-0.052242667,0.030843736,0.096095918,0.154187882,0.226148619,-0.081419403,0.014084684,-0.040751832,-0.09160257,0.013088184,-0.026170569,0.048780927,-0.021582628,-0.044747598,0.126519259,-0.06722978,0.09689887,0.013993263
1994-05-01,-0.006411205,-0.078688807,-0.069306139,0.048912573,0.042000154,-0.02544175,0.036408101,-0.074766269,0.003279029,0.095307983,-0.020958536,-0.019950222,0.061612026,0.025440269,-0.004746594,0.040815889,0.060402459,-0.102474003,0.038834505,-0.01023917,0.022424256,0.0964142,0.177350185,0.059808833,0.066251032,0.054793778,0.1043166,0.092232722,-0.021807636,-0.021052531,0.069485871,0.125682192,-0.012944925,0.16243583,0.033333119,0,0.02645056,0.069569384,-0.01765652,-0.008670747,0.040909027,0.047211031,0,0.060503256,0.018116529,-0.01320085,-0.011181901,-0.003054589,0.095652526,0.080508238,-0.027833255,0.054945097,0.025317362,-0.002954272,-0.048034919,-0.030567291,-0.013698579,0.030555572,-0.057142705,-0.017233753,0.013921722,0,-0.060509007,-0.016607846,0.049450531,-0.022471761,0.029612619,-0.037167987,-0.035927733,0.039999653,0.061302362,-0.055794376,0.031845794,-0.089722198,0.029536101,-0.003914056,-0.111539024,-0.046295994,-0.125000562,-0.096330481,-0.036414414,-0.009900682,0.072645857,0.015245025,-0.022047103,-0.074047265,0.100233404,-0.005763718,-0.034091387,-0.104166492,-0.075163587,-0.008127911,0.093686028,-0.023121426,0.069766828,-0.029411768,0.040733373,-0.014925289,-0.125000055,-0.112059118,0.006197211
1994-06-01,0.038710604,0.068512192,0.031914727,-0.030033516,-0.016119383,-0.004526333,-0.004684127,-0.057171568,-0.022875554,-0.071297439,-0.106363933,-0.033078414,-0.06473244,-0.063999865,0.035686898,-0.018166826,-0.102030455,-0.050016642,-0.016297284,-0.000608081,-0.040345812,0.024168639,0.059890924,-0.064516476,-0.067873674,0.016234389,0.003256935,0.025399411,-0.041400719,0.035842324,-0.024275677,0.019417953,0.072130619,0.005390526,-0.068548725,-0.021360719,-0.048661522,-0.002283304,-0.007098431,0.014673254,0.03826381,-0.0615102,0.00470723,-0.029287967,-0.009564119,0.010804261,0.003058437,-0.053215494,-0.06321882,-0.00192052,-0.060798138,-0.035397766,0.124218756,0.021644617,-0.017306772,-0.063063389,-0.149305531,0.002922629,-0.130075176,-0.087335624,-0.018307459,-0.040253831,-0.067797422,-0.064327509,-0.026178028,0.005347789,-0.064159289,0.01351393,0.009316535,-0.029768308,-0.036618576,0.00909114,-0.046153743,-0.030466055,-0.024590319,-0.002325822,-0.003170771,-0.038834779,-0.080356643,0.04568521,0.015766152,-0.006667013,0.050469487,-0.027027329,0.033816902,0.025925862,0.012712217,-0.005693336,0.112932092,0.034883329,0.061303671,0.025640885,0.020484341,0.002958631,-0.090950026,-0.100420815,0.033058031,-0.005050033,-0.026454984,0.091633463,-0.013845497
1994-07-01,0.024152438,-0.016778693,0.032754651,0.053475862,0.045009708,-0.045453496,-0.027856108,0.0918922,-0.110367933,0.088022654,0.006873374,0.085878415,0.023188242,0.012820524,0.018518491,0.070529524,0.142857075,0.063025248,0,0.069930191,0.018018159,-0.112094291,-0.053346716,0.085157819,0.029126516,0.080847473,0.006561497,0.135370979,0.035537877,-0.012548134,0.096209806,0.014710548,0.035890533,-0.145054877,-0.058783764,-0.018634026,0.017903022,-0.086956363,0.028145265,-0.074927682,-0.002114327,0.068132002,0.035713887,-0.03017252,0.1046935,0.043333109,0.042682641,0.044496445,0.0531921,-0.017821328,0.048458563,-0.021406705,0.003690713,0.080508042,-0.004761892,0.088489399,0.000922452,-0.035135311,0.030303527,0.021530173,-0.005261715,0.049162329,0.08507616,0.083750016,0.075268572,0.059701256,0.081710272,0.033332729,0.11304012,0.047999341,0.100000061,0.135135402,-0.041935921,0.044455357,0.005063095,0,0.079645849,0.08657627,0.068327485,0.082791935,-0.02305408,0.070469988,0.035144327,-0.04665906,0.07566484,0.079422177,0.157262048,0.011731215,0,0.076628679,0.131312487,0.024999678,0.007971018,0.139350385,0.014423243,0.021097149,-0.036329337,0.05907888,-0.008465767,0.051095267,0.032293222
1994-08-01,0.061161607,0,-0.01500094,0.097969171,-0.026216953,0.06384028,0.050970701,-0.009901406,0.06578923,-0.002652147,0.027303832,0.03170742,0.037558658,0.110857639,0.027272405,0.037646571,0.018749963,-0.007905457,0.019139386,0.013071644,-0.02482794,0.033253615,-0.020110214,0,0.070676557,0.04464276,0.009771848,-0.042307544,0.159420415,0.038869596,0.066489466,0.07582924,0.017803615,0.172236935,0.041473498,0.085444071,0.058266231,0.089575104,-0.00483088,0.003114808,-0.033898339,0.022633734,0.015325536,0.073466277,-0.022875982,0.063898059,0.028248116,0.098953379,0.107070502,0.100806153,0,0.137959488,-0.110294651,-0.075777517,0.043061881,0,0.086065795,0.019608505,-0.024510194,0.080922171,0.0950109,-0.023304826,0.047297328,0.088558997,0.014999864,-0.045070636,0.046255406,-0.010644024,0.036619629,0.011450727,0.05831889,0.119047664,0.030306428,0.058823208,0.151899658,0.021825499,0.032787035,0.033174909,0.009259391,0.10909055,0.132742871,0.125392246,-0.027777824,0.025974528,0.011695681,0.078390708,0.046747913,-0.026088094,-0.016985315,-0.010676395,0.071428895,0.01731901,0,0.036458534,0.056872486,0.037190284,0.250000487,-0.0336535,0.087911894,0.004728347,0.038401951
1994-09-01,-0.063400868,-0.030369786,-0.049130881,0.010734884,-0.085621132,-0.130630414,0.039261057,-0.084003772,-0.126984001,-0.053385993,0.004631428,-0.066193992,-0.079185265,-0.064638827,-0.092775018,0.010277106,-0.080503438,0.045705623,-0.063793342,0.019175397,-0.060606332,-0.029221506,-0.080223499,-0.113679961,0.080000116,-0.051282291,-0.096774556,-0.029676215,-0.029166492,-0.044217873,0.0387111,0.000427562,0.125364706,0.028170533,-0.064272035,0.05283283,0,0.071925768,-0.107992324,-0.018682128,-0.040971437,-0.034103523,-0.056280976,0.045832935,-0.082660872,-0.041164204,-0.023121118,-0.02053331,0.020659537,0.020557024,-0.021851394,-0.030471157,0.050222459,-0.051281745,-0.050663588,-0.054054506,0,-0.044140346,-0.048451813,0.013100791,-0.004338466,-0.069414321,0.019354725,-0.061754965,0.049261477,0.003710793,-0.010526583,-0.013245123,0.057065027,0.04287792,0.024028765,-0.085106469,-0.059405887,-0.075757429,0.04395536,-0.025585447,0.015294305,-0.064220303,-0.055046102,0.002049901,-0.05598909,0.022283767,-0.034451573,0.006328732,-0.060693034,-0.142857348,-0.079611511,-0.044909649,-0.012724652,0.036281868,0.015167096,-0.016128737,0.009058087,-0.060301366,0.02349441,-0.05358715,-0.108020447,-0.074626734,-0.121211828,0.069203962,-0.026686691
1994-10-01,-0.013291312,-0.099290627,0.005347588,0.100961546,-0.071729695,-0.015543709,0.040675594,-0.017832844,-0.018181789,0.0534461,0.099668187,0.031573483,0.008922091,0.010162719,0.013072016,0.002262477,-0.067568382,0.023166473,-0.010100609,0.016025632,0.019355268,-0.030099777,0.081160664,0.010204376,0.016460725,0.060977794,0.099340711,-0.033333255,0.123902398,0.036706137,0.055555548,-0.075556112,-0.016463203,0.071274283,0.09478635,-0.080555416,0.035970946,-0.028138953,0.058394362,0.079365229,0.082758218,0.018867386,0.048192639,-0.011951995,0.014651791,0.028391147,0.066863213,0.054506746,0.070018737,0.072332631,0.093478402,-0.031429144,0.174602497,0.063063078,0.004926592,0.019846137,0.062290312,0.014450362,0.005376345,0.047413974,0.017429946,-0.081711351,0.051759106,0.103925642,-0.018779637,0.081080849,-0.116817531,0.067114396,0.053810434,0.076642506,-0.050955876,0.058139203,-0.063158159,0.052103051,0.008804454,0.012047996,0.019920478,0.055634026,0.099010209,0.015726078,0.049999571,-0.005449421,-0.008251398,0.0000267,0.08378834,0.160942816,0.140116656,0.172412933,-0.024176132,0.011105869,-0.030387375,0.057376624,-0.112526118,0.02674179,-0.004405382,0.113924029,0.034110893,0.073246265,-0.049431254,0.029125936,0.027297192
1994-11-01,-0.100628458,-0.007874166,-0.01063835,-0.033668598,-0.056817928,-0.055767989,-0.042826532,-0.072625912,-0.063786191,-0.022697445,0.006042738,-0.041975539,-0.07843205,0.017132099,0.053226141,-0.074492024,-0.086955937,0.067924414,-0.104724989,0.028390712,0.103415143,0.084308469,-0.037950876,-0.093434756,-0.033325004,0.002849134,-0.042763428,-0.025861647,-0.00127711,-0.0311412,-0.022883847,-0.009615116,0,0.010080947,-0.017315383,-0.114803515,0.088333646,-0.034457989,-0.041379311,0.023529213,-0.097664417,-0.028805955,-0.057470824,0.034645544,-0.057761899,-0.11656361,0.016901611,-0.000388559,-0.050335744,0.043845343,-0.039761386,-0.042509191,-0.057432101,-0.072262101,-0.053921611,0.014285748,0.007143224,0.022792814,-0.037433091,-0.003577576,0.002042395,-0.048593246,0.04242398,-0.084264761,-0.08133944,-0.030555217,-0.026699224,0.044024397,0.014888264,-0.0982142,-0.040268453,0.021977678,-0.045706725,-0.10296789,0.045614057,-0.032481994,0.031249407,0.014217291,0,-0.024489558,-0.010581924,-0.035616576,-0.031613725,-0.037975241,-0.054441574,0.050000024,0.049282045,-0.06149642,-0.07882846,-0.02508953,-0.07407357,-0.077322505,-0.117408796,-0.070680296,-0.004424784,-0.104160582,-0.045138844,-0.08542747,-0.024242795,-0.058644566,-0.027481912
1994-12-01,0.009749421,0.064537309,-0.084402461,0.119908889,0.117315865,0.016853771,0.046979272,0.072427947,0.059340726,0.072382921,0.052937148,0.00257806,0.071808911,0.011880867,-0.128868959,0.050181664,0.079980667,0.005635676,0.074713241,-0.052665225,0.057471152,-0.099678399,0.003944783,0.016682615,-0.004219434,0.05113579,-0.01374555,-0.103776761,0.021739262,0.028570795,0.031392287,0.097087216,0.015873957,0.058361775,0.032973571,-0.014088241,0.010729172,0.062790538,0.008358184,0.046404197,-0.051764581,0.064453507,0.09011581,0.023529212,0.047417615,0.038852372,-0.024931042,-0.00799974,0.042578305,0.004776618,0.018633293,0.080745621,-0.043143487,0.02764999,0.038671885,-0.004695323,0.0283684,0.053338251,-0.008482993,0.054054684,0.002164855,-0.024193281,0.023255802,0.018476111,0.005208625,0.044641585,0.004987726,-0.021621956,0.022750466,-0.007576241,0.06066242,0.039426911,-0.019841354,0.031128918,0.023489902,0.002065843,0.015248737,-0.02336448,0.054053874,-0.037657467,0.041945709,0.019886689,-0.061367947,-0.039473477,0.084848955,0.050595347,0.168296705,0.042734739,0.014781296,0.070655015,0.043468184,-0.042372039,0.016055185,0.005633898,0.126059309,-0.012711944,0.064676532,0.002747666,0.142857411,-0.070233664,0.023258416
1995-01-01,0.059440377,-0.048871697,0.076469964,-0.024242033,0.03246775,0.046867159,0.015668723,-0.022788681,0.008298888,0.062499815,0.088825301,-0.005811831,0.032186941,0.086105839,-0.030035949,-0.018735253,0,0.042704246,0.026737932,0.059016443,0.105978344,0.042856859,0.075516148,0.033241313,0.076039223,0.071973293,0.100372845,0.074627376,0.009428836,0.025863457,0.061643594,0.054982139,0.098583573,0.003810439,0.115384805,-0.045139083,-0.004246021,-0.008752972,0.028725299,-0.052487019,0.053312701,0.010020472,0.003744963,0.08429123,0.051470796,-0.05387223,0.066783053,0.050403291,-0.018707929,0.058253011,0.028807236,-0.008620555,0.094338977,-0.094170746,0.091837146,0.107365503,0.022371383,-0.053191636,0.114285373,-0.007889869,0.076131839,0.118121772,-0.010129967,-0.068027034,-0.020726066,0,-0.036075863,0.043750279,0.01941701,-0.026716836,-0.056384464,0.103448349,-0.004048859,0.08456119,0.064337983,0.022680321,0.064638296,0.092320599,0.149095106,0.054290485,0.010335274,-0.005571319,0.082721489,0.206942985,0.081639492,0.003967149,0.086437547,0.038461322,0.101695413,0.119298765,-0.038689773,-0.008849766,-0.078266084,0.00547443,-0.03174603,0.034335332,-0.008605544,-0.002077703,-0.117042622,0.057554029,0.031647371
1995-02-01,0.066006966,0.075098698,0.038252742,-0.060930371,0.02854308,0.069149344,0.04008461,0.023254662,0.072016198,-0.003601172,-0.005263666,0.072916821,0.060532642,0.150523535,0.027322901,0.045345954,-0.02985088,-0.020477954,0.082240473,-0.027863944,0.050853484,0.119678973,0.120147875,0.069704792,0.067459773,-0.022842289,0.028845738,0.064814467,0.144278094,0.061433363,-0.02365596,0.055085302,0,0.017076998,0.01915728,0.050909229,0.038714351,0.07954156,0.085514877,0.06122484,0.078198653,0.049602985,0.003730858,0.00952833,0.059440311,0.04626304,-0.021622045,0.026898537,0.043328098,0.015290443,0.021999814,0.104513732,0.027585932,0.045004383,0,0.013043007,0.061016665,0.036516778,-0.082051491,0.033054456,0.006097823,0.039800937,0.049132648,0.022890583,0.111111708,0.067226672,0.08052045,0.002673432,0.047619585,0.056157367,0.073813082,0.046875062,0.06951279,0.073684746,0.052795287,0.075337858,-0.032143281,0.022321267,0.007692066,0.016736663,0.002557605,0.06162459,0.123938716,0.011429357,0.013021509,0.401130036,0.012324315,-0.010582015,0.046153766,-0.040752804,0.09907073,0.037445733,0.100489899,0.103641163,0.073770299,0.0481095,0.078125444,0.079890059,0.135802637,-0.083817158,0.04545816
1995-03-01,-0.024768097,0.082186098,0.078946689,-0.013245285,0.034765101,0.099502012,0.022311834,-0.028375581,0.038388065,0.004721148,0.022696048,0.031553543,0.034246298,0.064263668,0.019973468,0.071009316,0.023314895,0.026181952,-0.014562883,-0.013157575,0.002341517,-0.003095204,-0.013201445,0.027643272,0.03717432,0.072727117,-0.059189989,0.075360171,0.046739467,0.02572348,0.053738278,0.052208175,0.033333594,0.102087813,0.028177529,0.187491517,-0.006210685,-0.016495372,0.018681603,0.011457132,0.053985072,0.012304423,0.012325595,0.007042482,0.041666663,0.03516314,-0.027624402,-0.003759577,0.095199414,0.03972505,0.055670439,-0.0052911,-0.016824218,0.02870843,-0.040475367,-0.060086076,0,0.171593905,-0.049490805,0.023255708,0.016161689,0.050238967,0.066116343,0.075060324,0.004761677,0.028223158,0,-0.012121603,0.024999276,0.097377916,-0.012323756,0.029851558,0.146154156,0.062091658,0.005899753,0.011342517,-0.046731009,-0.04366861,-0.04580132,0.076131668,0.077995294,0.07387918,0.037073739,0.02259818,0.028277078,0.227822575,0.043478029,-0.048546634,0.092912983,0.015900216,0.111750615,0.05365132,0.002227469,0.058376019,0.054305031,0.071428697,0.118665533,0.007652949,0.021738763,0.026022057,0.032407052
